experiment,variant,instance,seed,time_s,value
sensitivity,sens_pert2,MF_1000_03,3,1.460,4638
sensitivity,sens_pert2,MF_1000_03,3,5.000,4639
sensitivity,sens_pert2,MF_1000_03,3,5.520,4640
sensitivity,sens_pert2,MF_1000_03,3,6.040,4642
sensitivity,sens_pert2,MF_1000_03,3,6.560,4643
sensitivity,sens_pert2,MF_1000_08,1,0.440,4267
sensitivity,sens_pert2,MF_1000_08,1,0.950,4540
sensitivity,sens_pert2,MF_1000_08,1,1.500,4568
sensitivity,sens_pert2,MF_1000_08,1,2.030,4572
sensitivity,sens_pert2,MF_1000_08,2,0.450,4287
sensitivity,sens_pert2,MF_1000_08,2,0.950,4545
sensitivity,sens_pert2,MF_1000_08,2,1.490,4569
sensitivity,sens_pert2,MF_1000_08,2,2.000,4572
sensitivity,sens_pert2,MF_1000_08,3,0.420,4256
sensitivity,sens_pert2,MF_1000_08,3,0.930,4540
sensitivity,sens_pert2,MF_1000_08,3,1.540,4560
sensitivity,sens_pert2,MF_1000_08,3,2.050,4566
sensitivity,sens_pert2,MF_1000_08,3,2.570,4572
sensitivity,sens_ten7,O_800_03,1,0.410,3911
sensitivity,sens_ten7,O_800_03,1,0.830,4082
sensitivity,sens_ten7,O_800_03,1,1.320,4101
sensitivity,sens_ten7,O_800_03,1,1.720,4105
sensitivity,sens_ten7,O_800_03,1,2.150,4106
sensitivity,sens_ten7,O_800_03,1,2.570,4107
sensitivity,sens_ten7,O_800_03,2,0.460,3913
sensitivity,sens_ten7,O_800_03,2,0.880,4084
sensitivity,sens_ten7,O_800_03,2,1.350,4101
sensitivity,sens_ten7,O_800_03,2,1.730,4103
sensitivity,sens_ten7,O_800_03,2,2.160,4106
sensitivity,sens_ten7,O_800_03,2,3.010,4107
sensitivity,sens_ten7,O_800_03,3,0.410,3887
sensitivity,sens_ten7,O_800_03,3,0.840,4077
sensitivity,sens_ten7,O_800_03,3,1.300,4101
sensitivity,sens_ten7,O_800_03,3,1.690,4106
sensitivity,sens_ten7,O_800_03,3,3.450,4107
sensitivity,sens_ten7,O_800_08,1,0.400,3864
sensitivity,sens_ten7,O_800_08,1,0.830,4046
sensitivity,sens_ten7,O_800_08,1,1.290,4061
sensitivity,sens_ten7,O_800_08,1,1.670,4063
sensitivity,sens_ten7,O_800_08,2,0.450,3866
sensitivity,sens_ten7,O_800_08,2,0.850,4054
sensitivity,sens_ten7,O_800_08,2,1.330,4063
sensitivity,sens_ten7,O_800_08,3,0.400,3875
sensitivity,sens_ten7,O_800_08,3,0.810,4041
sensitivity,sens_ten7,O_800_08,3,1.260,4061
sensitivity,sens_ten7,O_800_08,3,1.630,4063
sensitivity,sens_ten7,O_1000_03,1,0.570,4849
sensitivity,sens_ten7,O_1000_03,1,1.010,5124
sensitivity,sens_ten7,O_1000_03,1,1.500,5169
sensitivity,sens_ten7,O_1000_03,1,1.980,5172
sensitivity,sens_ten7,O_1000_03,1,2.450,5177
sensitivity,sens_ten7,O_1000_03,1,5.250,5178
sensitivity,sens_ten7,O_1000_03,2,0.580,4839
sensitivity,sens_ten7,O_1000_03,2,1.030,5126
sensitivity,sens_ten7,O_1000_03,2,1.530,5153
sensitivity,sens_ten7,O_1000_03,2,1.960,5169
sensitivity,sens_ten7,O_1000_03,2,2.440,5177
sensitivity,sens_ten7,O_1000_03,2,2.900,5178
sensitivity,sens_ten7,O_1000_03,3,0.480,4841
sensitivity,sens_ten7,O_1000_03,3,0.920,5127
sensitivity,sens_ten7,O_1000_03,3,1.410,5150
sensitivity,sens_ten7,O_1000_03,3,1.840,5171
sensitivity,sens_ten7,O_1000_03,3,2.330,5175
sensitivity,sens_ten7,O_1000_03,3,2.810,5177
sensitivity,sens_ten7,O_1000_03,3,5.240,5178
sensitivity,sens_ten7,O_1000_08,1,0.500,4964
sensitivity,sens_ten7,O_1000_08,1,0.940,5171
sensitivity,sens_ten7,O_1000_08,1,1.410,5187
sensitivity,sens_ten7,O_1000_08,1,1.820,5188
sensitivity,sens_ten7,O_1000_08,1,2.270,5191
sensitivity,sens_ten7,O_1000_08,2,0.480,4941
sensitivity,sens_ten7,O_1000_08,2,0.930,5157
sensitivity,sens_ten7,O_1000_08,2,1.420,5179
sensitivity,sens_ten7,O_1000_08,2,1.820,5190
sensitivity,sens_ten7,O_1000_08,2,2.290,5191
sensitivity,sens_ten7,O_1000_08,3,0.490,4950
sensitivity,sens_ten7,O_1000_08,3,0.940,5169
sensitivity,sens_ten7,O_1000_08,3,1.430,5184
sensitivity,sens_ten7,O_1000_08,3,1.840,5190
sensitivity,sens_ten7,O_1000_08,3,2.790,5191
sensitivity,sens_ten7,LK_800_03,1,0.440,3989
sensitivity,sens_ten7,LK_800_03,1,0.860,4188
sensitivity,sens_ten7,LK_800_03,1,1.270,4243
sensitivity,sens_ten7,LK_800_03,1,1.600,4254
sensitivity,sens_ten7,LK_800_03,1,1.950,4257
sensitivity,sens_ten7,LK_800_03,2,0.430,3975
sensitivity,sens_ten7,LK_800_03,2,0.860,4183
sensitivity,sens_ten7,LK_800_03,2,1.280,4228
sensitivity,sens_ten7,LK_800_03,2,1.620,4251
sensitivity,sens_ten7,LK_800_03,2,1.980,4257
sensitivity,sens_ten7,LK_800_03,3,0.430,3985
sensitivity,sens_ten7,LK_800_03,3,0.860,4177
sensitivity,sens_ten7,LK_800_03,3,1.270,4250
sensitivity,sens_ten7,LK_800_03,3,1.610,4257
sensitivity,sens_ten7,LK_800_08,1,0.470,3926
sensitivity,sens_ten7,LK_800_08,1,0.880,4120
sensitivity,sens_ten7,LK_800_08,1,1.290,4133
sensitivity,sens_ten7,LK_800_08,1,1.630,4138
sensitivity,sens_ten7,LK_800_08,1,1.970,4145
sensitivity,sens_ten7,LK_800_08,1,2.310,4150
sensitivity,sens_ten7,LK_800_08,1,2.660,4155
sensitivity,sens_ten7,LK_800_08,1,3.350,4158
sensitivity,sens_ten7,LK_800_08,2,0.410,3958
sensitivity,sens_ten7,LK_800_08,2,0.830,4131
sensitivity,sens_ten7,LK_800_08,2,1.250,4136
sensitivity,sens_ten7,LK_800_08,2,1.590,4143
sensitivity,sens_ten7,LK_800_08,2,1.940,4149
sensitivity,sens_ten7,LK_800_08,2,2.650,4150
sensitivity,sens_ten7,LK_800_08,2,5.510,4151
sensitivity,sens_ten7,LK_800_08,2,7.640,4153
sensitivity,sens_ten7,LK_800_08,2,14.390,4156
sensitivity,sens_ten7,LK_800_08,2,14.750,4158
sensitivity,sens_ten7,LK_800_08,3,0.410,3939
sensitivity,sens_ten7,LK_800_08,3,0.830,4104
sensitivity,sens_ten7,LK_800_08,3,1.250,4133
sensitivity,sens_ten7,LK_800_08,3,1.590,4138
sensitivity,sens_ten7,LK_800_08,3,1.940,4149
sensitivity,sens_ten7,LK_800_08,3,2.300,4151
sensitivity,sens_ten7,LK_800_08,3,3.000,4153
sensitivity,sens_ten7,LK_800_08,3,3.360,4154
sensitivity,sens_ten7,LK_800_08,3,18.120,4155
sensitivity,sens_ten7,LK_800_08,3,18.820,4156
sensitivity,sens_ten7,LK_800_08,3,21.270,4157
sensitivity,sens_ten7,LK_800_08,3,22.310,4158
sensitivity,sens_ten7,LK_1000_03,1,0.510,5043
sensitivity,sens_ten7,LK_1000_03,1,0.940,5308
sensitivity,sens_ten7,LK_1000_03,1,1.370,5374
sensitivity,sens_ten7,LK_1000_03,1,2.090,5382
sensitivity,sens_ten7,LK_1000_03,1,2.450,5386
sensitivity,sens_ten7,LK_1000_03,1,2.810,5388
sensitivity,sens_ten7,LK_1000_03,1,3.170,5390
sensitivity,sens_ten7,LK_1000_03,1,3.530,5392
sensitivity,sens_ten7,LK_1000_03,1,4.250,5394
sensitivity,sens_ten7,LK_1000_03,1,4.610,5395
sensitivity,sens_ten7,LK_1000_03,2,0.500,5026
sensitivity,sens_ten7,LK_1000_03,2,0.960,5302
sensitivity,sens_ten7,LK_1000_03,2,1.400,5350
sensitivity,sens_ten7,LK_1000_03,2,1.760,5379
sensitivity,sens_ten7,LK_1000_03,2,2.150,5386
sensitivity,sens_ten7,LK_1000_03,2,2.530,5390
sensitivity,sens_ten7,LK_1000_03,2,2.900,5392
sensitivity,sens_ten7,LK_1000_03,2,3.270,5393
sensitivity,sens_ten7,LK_1000_03,2,3.640,5395
sensitivity,sens_ten7,LK_1000_03,3,0.510,5046
sensitivity,sens_ten7,LK_1000_03,3,0.960,5307
sensitivity,sens_ten7,LK_1000_03,3,1.400,5341
sensitivity,sens_ten7,LK_1000_03,3,1.770,5373
sensitivity,sens_ten7,LK_1000_03,3,2.150,5388
sensitivity,sens_ten7,LK_1000_03,3,2.530,5392
sensitivity,sens_ten7,LK_1000_03,3,2.900,5394
sensitivity,sens_ten7,LK_1000_03,3,3.270,5395
sensitivity,sens_ten7,LK_1000_08,1,0.470,5136
sensitivity,sens_ten7,LK_1000_08,1,0.910,5310
sensitivity,sens_ten7,LK_1000_08,1,1.350,5333
sensitivity,sens_ten7,LK_1000_08,1,1.700,5348
sensitivity,sens_ten7,LK_1000_08,1,2.070,5364
sensitivity,sens_ten7,LK_1000_08,1,2.440,5367
sensitivity,sens_ten7,LK_1000_08,1,2.800,5378
sensitivity,sens_ten7,LK_1000_08,1,3.170,5382
sensitivity,sens_ten7,LK_1000_08,1,3.530,5389
sensitivity,sens_ten7,LK_1000_08,1,3.900,5394
sensitivity,sens_ten7,LK_1000_08,2,0.490,5140
sensitivity,sens_ten7,LK_1000_08,2,0.950,5308
sensitivity,sens_ten7,LK_1000_08,2,1.390,5349
sensitivity,sens_ten7,LK_1000_08,2,1.770,5354
sensitivity,sens_ten7,LK_1000_08,2,2.150,5372
sensitivity,sens_ten7,LK_1000_08,2,2.530,5373
sensitivity,sens_ten7,LK_1000_08,2,2.910,5380
sensitivity,sens_ten7,LK_1000_08,2,3.290,5381
sensitivity,sens_ten7,LK_1000_08,2,3.660,5383
sensitivity,sens_ten7,LK_1000_08,2,4.040,5394
sensitivity,sens_ten7,LK_1000_08,3,0.550,5139
sensitivity,sens_ten7,LK_1000_08,3,1.000,5301
sensitivity,sens_ten7,LK_1000_08,3,1.440,5332
sensitivity,sens_ten7,LK_1000_08,3,1.810,5343
sensitivity,sens_ten7,LK_1000_08,3,2.190,5347
sensitivity,sens_ten7,LK_1000_08,3,2.570,5364
sensitivity,sens_ten7,LK_1000_08,3,2.940,5373
sensitivity,sens_ten7,LK_1000_08,3,3.700,5382
sensitivity,sens_ten7,LK_1000_08,3,4.450,5394
sensitivity,sens_ten7,MF_800_03,1,0.420,3441
sensitivity,sens_ten7,MF_800_03,1,0.910,3659
sensitivity,sens_ten7,MF_800_03,1,1.420,3672
sensitivity,sens_ten7,MF_800_03,2,0.390,3441
sensitivity,sens_ten7,MF_800_03,2,0.910,3659
sensitivity,sens_ten7,MF_800_03,2,1.450,3672
sensitivity,sens_ten7,MF_800_03,3,0.380,3446
sensitivity,sens_ten7,MF_800_03,3,0.890,3664
sensitivity,sens_ten7,MF_800_03,3,1.410,3672
sensitivity,sens_ten7,MF_800_08,1,0.380,3360
sensitivity,sens_ten7,MF_800_08,1,0.830,3576
sensitivity,sens_ten7,MF_800_08,1,1.330,3584
sensitivity,sens_ten7,MF_800_08,1,1.750,3593
sensitivity,sens_ten7,MF_800_08,1,2.200,3611
sensitivity,sens_ten7,MF_800_08,1,3.590,3612
sensitivity,sens_ten7,MF_800_08,2,0.380,3360
sensitivity,sens_ten7,MF_800_08,2,0.880,3572
sensitivity,sens_ten7,MF_800_08,2,1.410,3594
sensitivity,sens_ten7,MF_800_08,2,1.850,3611
sensitivity,sens_ten7,MF_800_08,2,2.860,3612
sensitivity,sens_ten7,MF_800_08,3,0.410,3356
sensitivity,sens_ten7,MF_800_08,3,0.880,3575
sensitivity,sens_ten7,MF_800_08,3,1.380,3602
sensitivity,sens_ten7,MF_800_08,3,1.810,3604
sensitivity,sens_ten7,MF_800_08,3,2.300,3612
sensitivity,sens_ten7,MF_1000_03,1,0.470,4414
sensitivity,sens_ten7,MF_1000_03,1,0.970,4619
sensitivity,sens_ten7,MF_1000_03,1,1.510,4634
sensitivity,sens_ten7,MF_1000_03,1,1.960,4643
sensitivity,sens_ten7,MF_1000_03,2,0.440,4425
sensitivity,sens_ten7,MF_1000_03,2,0.960,4622
sensitivity,sens_ten7,MF_1000_03,2,1.510,4634
sensitivity,sens_ten7,MF_1000_03,2,2.040,4636
sensitivity,sens_ten7,MF_1000_03,2,3.110,4638
sensitivity,sens_ten7,MF_1000_03,3,0.440,4418
sensitivity,sens_ten7,MF_1000_03,3,0.950,4623
sensitivity,sens_ten7,MF_1000_03,3,1.510,4634
sensitivity,sens_ten7,MF_1000_03,3,2.040,4638
sensitivity,sens_ten7,MF_1000_03,3,3.630,4642
sensitivity,sens_ten7,MF_1000_03,3,4.700,4643
sensitivity,sens_ten7,MF_1000_08,1,0.430,4267
sensitivity,sens_ten7,MF_1000_08,1,0.930,4547
sensitivity,sens_ten7,MF_1000_08,1,1.470,4559
sensitivity,sens_ten7,MF_1000_08,1,1.950,4570
sensitivity,sens_ten7,MF_1000_08,1,2.460,4572
sensitivity,sens_ten7,MF_1000_08,2,0.430,4287
sensitivity,sens_ten7,MF_1000_08,2,0.940,4529
sensitivity,sens_ten7,MF_1000_08,2,1.490,4555
sensitivity,sens_ten7,MF_1000_08,2,2.020,4561
sensitivity,sens_ten7,MF_1000_08,2,2.550,4572
sensitivity,sens_ten7,MF_1000_08,3,0.480,4256
sensitivity,sens_ten7,MF_1000_08,3,1.000,4553
sensitivity,sens_ten7,MF_1000_08,3,1.560,4563
sensitivity,sens_ten7,MF_1000_08,3,2.100,4571
sensitivity,sens_ten7,MF_1000_08,3,2.650,4572
sensitivity,sens_ten30,O_800_03,1,0.410,3911
sensitivity,sens_ten30,O_800_03,1,0.830,4092
sensitivity,sens_ten30,O_800_03,1,1.290,4103
sensitivity,sens_ten30,O_800_03,1,1.660,4105
sensitivity,sens_ten30,O_800_03,1,2.080,4106
sensitivity,sens_ten30,O_800_03,1,2.950,4107
sensitivity,sens_ten30,O_800_03,2,0.410,3913
sensitivity,sens_ten30,O_800_03,2,0.830,4100
sensitivity,sens_ten30,O_800_03,2,1.280,4101
sensitivity,sens_ten30,O_800_03,2,1.640,4103
sensitivity,sens_ten30,O_800_03,2,2.070,4104
sensitivity,sens_ten30,O_800_03,2,2.500,4106
sensitivity,sens_ten30,O_800_03,2,2.920,4107
sensitivity,sens_ten30,O_800_03,3,0.420,3887
sensitivity,sens_ten30,O_800_03,3,0.840,4090
sensitivity,sens_ten30,O_800_03,3,1.280,4105
sensitivity,sens_ten30,O_800_03,3,1.660,4106
sensitivity,sens_ten30,O_800_03,3,2.520,4107
sensitivity,sens_ten30,O_800_08,1,0.420,3864
sensitivity,sens_ten30,O_800_08,1,0.830,4051
sensitivity,sens_ten30,O_800_08,1,1.300,4063
sensitivity,sens_ten30,O_800_08,2,0.410,3866
sensitivity,sens_ten30,O_800_08,2,0.810,4048
sensitivity,sens_ten30,O_800_08,2,1.310,4063
sensitivity,sens_ten30,O_800_08,3,0.430,3875
sensitivity,sens_ten30,O_800_08,3,0.840,4062
sensitivity,sens_ten30,O_800_08,3,1.650,4063
sensitivity,sens_ten30,O_1000_03,1,0.470,4849
sensitivity,sens_ten30,O_1000_03,1,0.910,5162
sensitivity,sens_ten30,O_1000_03,1,1.410,5176
sensitivity,sens_ten30,O_1000_03,1,1.810,5177
sensitivity,sens_ten30,O_1000_03,1,4.150,5178
sensitivity,sens_ten30,O_1000_03,2,0.470,4839
sensitivity,sens_ten30,O_1000_03,2,0.910,5158
sensitivity,sens_ten30,O_1000_03,2,1.400,5176
sensitivity,sens_ten30,O_1000_03,2,1.800,5177
sensitivity,sens_ten30,O_1000_03,2,4.600,5178
sensitivity,sens_ten30,O_1000_03,3,0.460,4841
sensitivity,sens_ten30,O_1000_03,3,0.910,5168
sensitivity,sens_ten30,O_1000_03,3,1.390,5170
sensitivity,sens_ten30,O_1000_03,3,1.790,5176
sensitivity,sens_ten30,O_1000_03,3,2.720,5178
sensitivity,sens_ten30,O_1000_08,1,0.460,4964
sensitivity,sens_ten30,O_1000_08,1,0.910,5165
sensitivity,sens_ten30,O_1000_08,1,1.380,5191
sensitivity,sens_ten30,O_1000_08,2,0.460,4941
sensitivity,sens_ten30,O_1000_08,2,0.900,5176
sensitivity,sens_ten30,O_1000_08,2,1.390,5188
sensitivity,sens_ten30,O_1000_08,2,2.250,5190
sensitivity,sens_ten30,O_1000_08,2,2.700,5191
sensitivity,sens_ten30,O_1000_08,3,0.480,4950
sensitivity,sens_ten30,O_1000_08,3,0.920,5176
sensitivity,sens_ten30,O_1000_08,3,1.420,5186
sensitivity,sens_ten30,O_1000_08,3,1.870,5190
sensitivity,sens_ten30,O_1000_08,3,2.330,5191
sensitivity,sens_ten30,LK_800_03,1,0.420,3989
sensitivity,sens_ten30,LK_800_03,1,0.840,4180
sensitivity,sens_ten30,LK_800_03,1,1.240,4244
sensitivity,sens_ten30,LK_800_03,1,1.570,4257
sensitivity,sens_ten30,LK_800_03,2,0.430,3975
sensitivity,sens_ten30,LK_800_03,2,0.850,4183
sensitivity,sens_ten30,LK_800_03,2,1.260,4242
sensitivity,sens_ten30,LK_800_03,2,1.590,4257
sensitivity,sens_ten30,LK_800_03,3,0.460,3985
sensitivity,sens_ten30,LK_800_03,3,0.870,4177
sensitivity,sens_ten30,LK_800_03,3,1.280,4231
sensitivity,sens_ten30,LK_800_03,3,1.620,4253
sensitivity,sens_ten30,LK_800_03,3,1.960,4257
sensitivity,sens_ten30,LK_800_08,1,0.400,3926
sensitivity,sens_ten30,LK_800_08,1,0.820,4132
sensitivity,sens_ten30,LK_800_08,1,1.230,4145
sensitivity,sens_ten30,LK_800_08,1,1.900,4148
sensitivity,sens_ten30,LK_800_08,1,2.250,4149
sensitivity,sens_ten30,LK_800_08,1,3.290,4151
sensitivity,sens_ten30,LK_800_08,1,3.990,4152
sensitivity,sens_ten30,LK_800_08,1,4.330,4153
sensitivity,sens_ten30,LK_800_08,1,6.430,4156
sensitivity,sens_ten30,LK_800_08,1,6.780,4157
sensitivity,sens_ten30,LK_800_08,1,7.130,4158
sensitivity,sens_ten30,LK_800_08,2,0.410,3958
sensitivity,sens_ten30,LK_800_08,2,0.820,4136
sensitivity,sens_ten30,LK_800_08,2,1.220,4148
sensitivity,sens_ten30,LK_800_08,2,1.550,4151
sensitivity,sens_ten30,LK_800_08,2,1.900,4153
sensitivity,sens_ten30,LK_800_08,2,2.590,4154
sensitivity,sens_ten30,LK_800_08,2,24.600,4155
sensitivity,sens_ten30,LK_800_08,2,41.870,4158
sensitivity,sens_ten30,LK_800_08,3,0.410,3939
sensitivity,sens_ten30,LK_800_08,3,0.830,4104
sensitivity,sens_ten30,LK_800_08,3,1.250,4127
sensitivity,sens_ten30,LK_800_08,3,1.590,4141
sensitivity,sens_ten30,LK_800_08,3,1.940,4148
sensitivity,sens_ten30,LK_800_08,3,2.300,4149
sensitivity,sens_ten30,LK_800_08,3,2.650,4152
sensitivity,sens_ten30,LK_800_08,3,3.010,4153
sensitivity,sens_ten30,LK_800_08,3,4.080,4155
sensitivity,sens_ten30,LK_800_08,3,7.300,4156
sensitivity,sens_ten30,LK_800_08,3,9.420,4157
sensitivity,sens_ten30,LK_800_08,3,10.840,4158
sensitivity,sens_ten30,LK_1000_03,1,0.470,5043
sensitivity,sens_ten30,LK_1000_03,1,0.920,5358
sensitivity,sens_ten30,LK_1000_03,1,1.350,5383
sensitivity,sens_ten30,LK_1000_03,1,1.700,5395
sensitivity,sens_ten30,LK_1000_03,2,0.480,5026
sensitivity,sens_ten30,LK_1000_03,2,0.920,5317
sensitivity,sens_ten30,LK_1000_03,2,1.350,5376
sensitivity,sens_ten30,LK_1000_03,2,1.710,5393
sensitivity,sens_ten30,LK_1000_03,2,2.440,5395
sensitivity,sens_ten30,LK_1000_03,3,0.560,5046
sensitivity,sens_ten30,LK_1000_03,3,1.010,5348
sensitivity,sens_ten30,LK_1000_03,3,1.450,5373
sensitivity,sens_ten30,LK_1000_03,3,1.810,5390
sensitivity,sens_ten30,LK_1000_03,3,2.190,5395
sensitivity,sens_ten30,LK_1000_08,1,0.540,5136
sensitivity,sens_ten30,LK_1000_08,1,0.980,5336
sensitivity,sens_ten30,LK_1000_08,1,1.400,5343
sensitivity,sens_ten30,LK_1000_08,1,1.760,5367
sensitivity,sens_ten30,LK_1000_08,1,2.130,5371
sensitivity,sens_ten30,LK_1000_08,1,2.490,5372
sensitivity,sens_ten30,LK_1000_08,1,2.860,5387
sensitivity,sens_ten30,LK_1000_08,1,3.230,5388
sensitivity,sens_ten30,LK_1000_08,1,3.600,5393
sensitivity,sens_ten30,LK_1000_08,1,3.960,5394
sensitivity,sens_ten30,LK_1000_08,2,0.480,5140
sensitivity,sens_ten30,LK_1000_08,2,0.930,5345
sensitivity,sens_ten30,LK_1000_08,2,1.360,5352
sensitivity,sens_ten30,LK_1000_08,2,1.710,5372
sensitivity,sens_ten30,LK_1000_08,2,2.080,5376
sensitivity,sens_ten30,LK_1000_08,2,2.450,5393
sensitivity,sens_ten30,LK_1000_08,2,2.810,5394
sensitivity,sens_ten30,LK_1000_08,3,0.500,5139
sensitivity,sens_ten30,LK_1000_08,3,0.950,5320
sensitivity,sens_ten30,LK_1000_08,3,1.390,5347
sensitivity,sens_ten30,LK_1000_08,3,1.760,5368
sensitivity,sens_ten30,LK_1000_08,3,2.140,5383
sensitivity,sens_ten30,LK_1000_08,3,2.520,5394
sensitivity,sens_ten30,MF_800_03,1,0.360,3441
sensitivity,sens_ten30,MF_800_03,1,0.850,3660
sensitivity,sens_ten30,MF_800_03,1,1.360,3672
sensitivity,sens_ten30,MF_800_03,2,0.370,3441
sensitivity,sens_ten30,MF_800_03,2,0.860,3666
sensitivity,sens_ten30,MF_800_03,2,1.370,3672
sensitivity,sens_ten30,MF_800_03,3,0.380,3446
sensitivity,sens_ten30,MF_800_03,3,0.860,3668
sensitivity,sens_ten30,MF_800_03,3,1.370,3672
sensitivity,sens_ten30,MF_800_08,1,0.390,3360
sensitivity,sens_ten30,MF_800_08,1,0.840,3587
sensitivity,sens_ten30,MF_800_08,1,1.340,3611
sensitivity,sens_ten30,MF_800_08,1,2.230,3612
sensitivity,sens_ten30,MF_800_08,2,0.370,3360
sensitivity,sens_ten30,MF_800_08,2,0.820,3572
sensitivity,sens_ten30,MF_800_08,2,1.330,3609
sensitivity,sens_ten30,MF_800_08,2,1.740,3612
sensitivity,sens_ten30,MF_800_08,3,0.420,3356
sensitivity,sens_ten30,MF_800_08,3,0.880,3575
sensitivity,sens_ten30,MF_800_08,3,1.380,3611
sensitivity,sens_ten30,MF_800_08,3,1.800,3612
sensitivity,sens_ten30,MF_1000_03,1,0.440,4414
sensitivity,sens_ten30,MF_1000_03,1,0.940,4628
sensitivity,sens_ten30,MF_1000_03,1,1.480,4638
sensitivity,sens_ten30,MF_1000_03,1,2.460,4639
sensitivity,sens_ten30,MF_1000_03,1,2.970,4643
sensitivity,sens_ten30,MF_1000_03,2,0.440,4425
sensitivity,sens_ten30,MF_1000_03,2,0.940,4631
sensitivity,sens_ten30,MF_1000_03,2,1.470,4640
sensitivity,sens_ten30,MF_1000_03,2,1.930,4642
sensitivity,sens_ten30,MF_1000_03,2,2.450,4643
sensitivity,sens_ten30,MF_1000_03,3,0.430,4418
sensitivity,sens_ten30,MF_1000_03,3,0.940,4625
sensitivity,sens_ten30,MF_1000_03,3,1.480,4639
sensitivity,sens_ten30,MF_1000_03,3,1.940,4640
sensitivity,sens_ten30,MF_1000_03,3,2.440,4643
sensitivity,sens_ten30,MF_1000_08,1,0.430,4267
sensitivity,sens_ten30,MF_1000_08,1,0.930,4533
sensitivity,sens_ten30,MF_1000_08,1,1.460,4570
sensitivity,sens_ten30,MF_1000_08,1,1.930,4572
sensitivity,sens_ten30,MF_1000_08,2,0.450,4287
sensitivity,sens_ten30,MF_1000_08,2,0.950,4543
sensitivity,sens_ten30,MF_1000_08,2,1.500,4557
sensitivity,sens_ten30,MF_1000_08,2,1.990,4572
sensitivity,sens_ten30,MF_1000_08,3,0.420,4256
sensitivity,sens_ten30,MF_1000_08,3,0.920,4548
sensitivity,sens_ten30,MF_1000_08,3,1.460,4568
sensitivity,sens_ten30,MF_1000_08,3,1.940,4572
