experiment,variant,instance,seed,time_s,value
late_ablation,late_norestart,LK_1000_07,5,0.910,5201
late_ablation,late_norestart,LK_1000_07,5,1.340,5253
late_ablation,late_norestart,LK_1000_07,5,1.700,5255
late_ablation,late_norestart,LK_1000_07,5,2.070,5262
late_ablation,late_norestart,LK_1000_07,5,2.440,5270
late_ablation,late_norestart,LK_1000_07,5,3.550,5272
late_ablation,late_norestart,LK_1000_07,5,28.640,5273
late_ablation,late_norestart,LK_1000_09,1,0.500,5104
late_ablation,late_norestart,LK_1000_09,1,0.950,5313
late_ablation,late_norestart,LK_1000_09,1,1.380,5326
late_ablation,late_norestart,LK_1000_09,1,1.740,5345
late_ablation,late_norestart,LK_1000_09,2,0.480,5128
late_ablation,late_norestart,LK_1000_09,2,0.930,5320
late_ablation,late_norestart,LK_1000_09,2,1.370,5336
late_ablation,late_norestart,LK_1000_09,2,1.720,5345
late_ablation,late_norestart,LK_1000_09,3,0.470,5084
late_ablation,late_norestart,LK_1000_09,3,0.910,5313
late_ablation,late_norestart,LK_1000_09,3,1.350,5336
late_ablation,late_norestart,LK_1000_09,3,1.710,5341
late_ablation,late_norestart,LK_1000_09,3,2.070,5345
late_ablation,late_norestart,LK_1000_09,4,0.520,5079
late_ablation,late_norestart,LK_1000_09,4,0.960,5321
late_ablation,late_norestart,LK_1000_09,4,1.390,5334
late_ablation,late_norestart,LK_1000_09,4,1.750,5338
late_ablation,late_norestart,LK_1000_09,4,2.110,5343
late_ablation,late_norestart,LK_1000_09,4,2.480,5345
late_ablation,late_norestart,LK_1000_09,5,0.480,5101
late_ablation,late_norestart,LK_1000_09,5,0.920,5310
late_ablation,late_norestart,LK_1000_09,5,1.350,5325
late_ablation,late_norestart,LK_1000_09,5,1.700,5340
late_ablation,late_norestart,LK_1000_09,5,2.070,5345
late_ablation,late_noarchive,O_1000_09,1,0.440,4869
late_ablation,late_noarchive,O_1000_09,1,0.870,5099
late_ablation,late_noarchive,O_1000_09,1,1.350,5106
late_ablation,late_noarchive,O_1000_09,1,1.760,5113
late_ablation,late_noarchive,O_1000_09,1,2.210,5114
late_ablation,late_noarchive,O_1000_09,1,4.060,5115
late_ablation,late_noarchive,O_1000_09,2,0.540,4859
late_ablation,late_noarchive,O_1000_09,2,0.980,5095
late_ablation,late_noarchive,O_1000_09,2,1.450,5111
late_ablation,late_noarchive,O_1000_09,2,1.880,5114
late_ablation,late_noarchive,O_1000_09,2,71.160,5115
