experiment,variant,instance,seed,time_s,value
design_study,v7_swap0,LK_800_08,1,3.900,4158
design_study,v7_swap0,LK_800_10,1,0.430,4022
design_study,v7_swap0,LK_800_10,1,0.590,4188
design_study,v7_swap0,LK_800_10,1,0.650,4227
design_study,v7_swap0,LK_800_10,1,0.690,4236
design_study,v7_swap0,LK_800_10,1,0.730,4242
design_study,v7_swap0,LK_800_10,1,0.780,4244
design_study,v7_swap0,LK_800_10,1,0.820,4255
design_study,v7_swap0,LK_800_10,1,0.900,4258
design_study,v7_swap0,LK_800_10,1,0.950,4270
design_study,v7_swap0,LK_800_10,1,1.070,4271
design_study,v7_swap0,LK_800_10,1,1.160,4274
design_study,v7_swap0,LK_800_10,1,1.330,4275
design_study,v7_swap0,LK_800_10,1,1.560,4279
design_study,v7_swap0,LK_800_10,1,1.780,4281
design_study,v7_swap0,LK_800_10,1,3.290,4282
design_study,v7_swap0,LK_800_10,1,9.960,4283
design_study,v7_swap0,LK_800_10,1,16.180,4284
design_study,v7_swap0,LK_800_10,1,20.920,4285
design_study,v7_swap0,LK_1000_04,1,0.500,5117
design_study,v7_swap0,LK_1000_04,1,0.670,5372
design_study,v7_swap0,LK_1000_04,1,0.770,5376
design_study,v7_swap0,LK_1000_04,1,0.820,5378
design_study,v7_swap0,LK_1000_04,1,0.950,5385
design_study,v7_swap0,LK_1000_04,1,1.040,5408
design_study,v7_swap0,LK_1000_04,1,1.090,5412
design_study,v7_swap0,LK_1000_04,1,1.270,5419
design_study,v7_swap0,LK_1000_04,1,1.460,5420
design_study,v7_swap0,LK_1000_04,1,1.550,5428
design_study,v7_swap0,LK_1000_04,1,3.560,5429
design_study,v7_swap0,LK_1000_04,1,3.650,5430
design_study,v7_swap0,LK_1000_04,1,4.630,5431
design_study,v7_swap0,LK_1000_04,1,28.480,5432
design_study,v7_swap0,LK_1000_07,1,0.500,4996
design_study,v7_swap0,LK_1000_07,1,0.680,5163
design_study,v7_swap0,LK_1000_07,1,0.740,5210
design_study,v7_swap0,LK_1000_07,1,0.780,5227
design_study,v7_swap0,LK_1000_07,1,0.830,5234
design_study,v7_swap0,LK_1000_07,1,0.920,5240
design_study,v7_swap0,LK_1000_07,1,1.010,5243
design_study,v7_swap0,LK_1000_07,1,1.190,5247
design_study,v7_swap0,LK_1000_07,1,1.330,5249
design_study,v7_swap0,LK_1000_07,1,1.470,5260
design_study,v7_swap0,LK_1000_07,1,1.800,5261
design_study,v7_swap0,LK_1000_07,1,2.920,5262
design_study,v7_swap0,LK_1000_07,1,3.760,5263
design_study,v7_swap0,LK_1000_07,1,4.080,5265
design_study,v7_swap0,LK_1000_07,1,4.410,5267
design_study,v7_swap0,LK_1000_07,1,4.500,5269
design_study,v7_swap0,LK_1000_07,1,13.250,5270
design_study,v7_swap0,LK_1000_07,1,22.690,5271
design_study,v7_swap0,LK_1000_07,1,26.160,5272
design_study,v7_swap0,LK_1000_07,1,27.430,5273
design_study,v7_swap0,MF_800_09,1,0.380,3431
design_study,v7_swap0,MF_800_09,1,0.540,3584
design_study,v7_swap0,MF_800_09,1,0.600,3587
design_study,v7_swap0,MF_800_09,1,0.640,3591
design_study,v7_swap0,MF_800_09,1,0.690,3598
design_study,v7_swap0,MF_800_09,1,0.820,3602
design_study,v7_swap0,MF_800_09,1,0.990,3603
design_study,v7_swap0,MF_800_09,1,2.830,3604
design_study,v7_swap0,MF_1000_06,1,0.450,4331
design_study,v7_swap0,MF_1000_06,1,0.650,4559
design_study,v7_swap0,MF_1000_06,1,0.710,4578
design_study,v7_swap0,MF_1000_06,1,0.750,4582
design_study,v7_swap0,MF_1000_06,1,0.800,4587
design_study,v7_swap0,MF_1000_06,1,0.840,4590
design_study,v7_swap0,MF_1000_06,1,1.370,4591
design_study,v7_swap0,MF_1000_06,1,1.460,4596
design_study,v7_swap0,MF_1000_06,1,2.280,4599
design_study,v7_swap50,LK_800_08,1,0.420,3937
design_study,v7_swap50,LK_800_08,1,1.040,4112
design_study,v7_swap50,LK_800_08,1,1.460,4124
design_study,v7_swap50,LK_800_08,1,1.870,4126
design_study,v7_swap50,LK_800_08,1,2.070,4133
design_study,v7_swap50,LK_800_08,1,2.270,4134
design_study,v7_swap50,LK_800_08,1,3.080,4140
design_study,v7_swap50,LK_800_08,1,4.500,4141
design_study,v7_swap50,LK_800_08,1,4.900,4157
design_study,v7_swap50,LK_800_08,1,11.990,4158
design_study,v7_swap50,LK_800_10,1,0.440,4022
design_study,v7_swap50,LK_800_10,1,0.770,4237
design_study,v7_swap50,LK_800_10,1,0.980,4240
design_study,v7_swap50,LK_800_10,1,1.180,4268
design_study,v7_swap50,LK_800_10,1,2.400,4270
design_study,v7_swap50,LK_800_10,1,3.010,4271
design_study,v7_swap50,LK_800_10,1,3.420,4274
design_study,v7_swap50,LK_800_10,1,4.240,4275
design_study,v7_swap50,LK_800_10,1,5.250,4279
design_study,v7_swap50,LK_800_10,1,6.270,4281
design_study,v7_swap50,LK_800_10,1,7.700,4283
design_study,v7_swap50,LK_800_10,1,16.050,4285
design_study,v7_swap50,LK_1000_04,1,0.490,5117
design_study,v7_swap50,LK_1000_04,1,0.830,5383
design_study,v7_swap50,LK_1000_04,1,1.270,5399
design_study,v7_swap50,LK_1000_04,1,1.490,5403
design_study,v7_swap50,LK_1000_04,1,1.930,5411
design_study,v7_swap50,LK_1000_04,1,2.140,5424
design_study,v7_swap50,LK_1000_04,1,3.660,5427
design_study,v7_swap50,LK_1000_04,1,5.170,5428
design_study,v7_swap50,LK_1000_04,1,5.600,5429
design_study,v7_swap50,LK_1000_04,1,10.970,5430
design_study,v7_swap50,LK_1000_04,1,19.150,5431
design_study,v7_swap50,LK_1000_07,1,0.480,4996
design_study,v7_swap50,LK_1000_07,1,0.830,5210
design_study,v7_swap50,LK_1000_07,1,1.290,5212
design_study,v7_swap50,LK_1000_07,1,1.520,5215
design_study,v7_swap50,LK_1000_07,1,1.740,5229
design_study,v7_swap50,LK_1000_07,1,1.970,5240
design_study,v7_swap50,LK_1000_07,1,2.420,5243
design_study,v7_swap50,LK_1000_07,1,3.320,5247
design_study,v7_swap50,LK_1000_07,1,3.760,5259
design_study,v7_swap50,LK_1000_07,1,4.440,5260
design_study,v7_swap50,LK_1000_07,1,6.470,5268
design_study,v7_swap50,LK_1000_07,1,15.670,5272
design_study,v7_swap50,LK_1000_07,1,43.070,5273
design_study,v7_swap50,MF_800_09,1,0.390,3431
design_study,v7_swap50,MF_800_09,1,0.750,3581
design_study,v7_swap50,MF_800_09,1,1.000,3601
design_study,v7_swap50,MF_800_09,1,1.470,3603
design_study,v7_swap50,MF_800_09,1,4.070,3604
design_study,v7_swap50,MF_1000_06,1,0.450,4331
design_study,v7_swap50,MF_1000_06,1,0.830,4585
design_study,v7_swap50,MF_1000_06,1,1.100,4587
design_study,v7_swap50,MF_1000_06,1,1.350,4593
design_study,v7_swap50,MF_1000_06,1,2.130,4594
design_study,v7_swap50,MF_1000_06,1,2.640,4595
design_study,v7_swap50,MF_1000_06,1,3.150,4596
design_study,v7_swap50,MF_1000_06,1,3.400,4598
design_study,v7_swap50,MF_1000_06,1,4.430,4599
design_study,v7_longtenure,LK_800_08,1,0.430,3937
design_study,v7_longtenure,LK_800_08,1,0.880,4112
design_study,v7_longtenure,LK_800_08,1,1.540,4124
design_study,v7_longtenure,LK_800_08,1,2.520,4133
design_study,v7_longtenure,LK_800_08,1,3.500,4143
design_study,v7_longtenure,LK_800_08,1,4.480,4146
design_study,v7_longtenure,LK_800_08,1,5.460,4157
design_study,v7_longtenure,LK_800_08,1,16.880,4158
design_study,v7_longtenure,LK_800_10,1,0.460,4022
design_study,v7_longtenure,LK_800_10,1,0.910,4241
design_study,v7_longtenure,LK_800_10,1,1.250,4248
design_study,v7_longtenure,LK_800_10,1,1.580,4266
design_study,v7_longtenure,LK_800_10,1,2.240,4275
design_study,v7_longtenure,LK_800_10,1,6.160,4279
design_study,v7_longtenure,LK_800_10,1,7.790,4281
design_study,v7_longtenure,LK_800_10,1,14.350,4282
design_study,v7_longtenure,LK_800_10,1,36.060,4283
design_study,v7_longtenure,LK_800_10,1,51.860,4284
design_study,v7_longtenure,LK_800_10,1,68.360,4285
design_study,v7_longtenure,LK_1000_04,1,0.500,5117
design_study,v7_longtenure,LK_1000_04,1,0.970,5395
design_study,v7_longtenure,LK_1000_04,1,1.680,5404
design_study,v7_longtenure,LK_1000_04,1,2.020,5417
design_study,v7_longtenure,LK_1000_04,1,3.410,5426
design_study,v7_longtenure,LK_1000_04,1,3.760,5429
design_study,v7_longtenure,LK_1000_04,1,10.650,5430
design_study,v7_longtenure,LK_1000_04,1,12.030,5431
design_study,v7_longtenure,LK_1000_07,1,0.490,4996
design_study,v7_longtenure,LK_1000_07,1,0.960,5219
design_study,v7_longtenure,LK_1000_07,1,1.330,5225
design_study,v7_longtenure,LK_1000_07,1,2.400,5244
design_study,v7_longtenure,LK_1000_07,1,3.480,5245
design_study,v7_longtenure,LK_1000_07,1,6.360,5248
design_study,v7_longtenure,LK_1000_07,1,8.170,5255
design_study,v7_longtenure,LK_1000_07,1,9.970,5257
design_study,v7_longtenure,LK_1000_07,1,10.680,5260
design_study,v7_longtenure,LK_1000_07,1,15.370,5262
design_study,v7_longtenure,LK_1000_07,1,23.300,5263
design_study,v7_longtenure,LK_1000_07,1,24.020,5265
